Actual,Predicted,Prob_Malignant,Prob_Benign
output_0,0,0.003985645455459438,0.9973233629767577
output_0,0,0.004119953785572465,0.997223790458307
output_0,0,0.0007515394546407795,0.9993812628146322
output_1,1,0.9999425728581115,0.00019337608340969247
output_0,0,0.0022793840352256243,0.9985876203390552
output_1,1,0.9974669229128071,0.002664881659164467
output_0,0,0.005139988014189714,0.9938107195070596
output_0,0,7.146967043700928e-05,0.9998764610881467
output_1,1,0.999445934923138,0.0004114882559325482
output_1,1,0.9999994638229394,2.8077786824639484e-07
output_1,1,0.9953679108268103,0.002547822865533138
output_0,0,0.001340082076122938,0.998413293472521
output_1,1,0.9999993651994177,7.155869654303138e-07
output_0,0,8.744649807100907e-05,0.9999446035028429
output_1,1,0.9948985877475602,0.005891037606791586
output_0,0,0.000505280357393179,0.9992464548423668
output_0,0,0.001009105666685126,0.9975389082338508
output_1,1,0.9978274505676569,0.001622827734924624
output_1,1,0.9999999999841374,6.939990316242835e-11
output_0,0,0.003550373094612019,0.9972138714268187
output_1,1,0.9999760961108175,2.3611628467332593e-05
output_1,1,0.9996232744313882,9.012965729447523e-05
output_0,0,0.00156890896913091,0.9992073802243121
output_1,1,0.9999438459356959,3.4881930211230445e-05
output_0,0,0.0005622529556578643,0.9994617612162644
output_1,1,0.9985312755942579,0.002051551307563479
output_0,0,0.0007835977056992807,0.9996089367182587
output_0,0,0.0006661474260983244,0.9994574616854478
output_0,0,0.00040385846328859303,0.9994230595243738
output_1,1,0.9955753232778629,0.0024339154583773687
output_1,1,0.9999976424413587,3.906673616976759e-06
output_0,0,6.699597035316809e-07,0.9999997144431596
output_1,1,0.9999999999833964,7.228046312881566e-11
output_1,1,0.9881220664652576,0.005911711019120143
output_1,1,0.9977614956554408,0.0021784354376959535
output_1,1,0.989150782680175,0.00539392447870328
output_0,0,0.0007669566131108276,0.9992238352189857
output_1,1,0.9976531624959878,0.0028408576695479904
output_0,0,0.0004490547137877332,0.9977331411999927
output_0,0,0.00353912583561168,0.9982514724425562
output_1,1,0.9999773903559057,2.2272104904576558e-05
output_0,0,0.001591079785278503,0.9980620236452594
output_1,1,0.988898159825377,0.005522420317543217
output_0,0,0.0007821846874337928,0.9993049809103538
output_0,0,0.0010649948224300942,0.9974183164718838
output_0,0,0.001848725686077556,0.999071612514572
output_1,1,0.9999587482889587,0.00011500783007750503
output_0,0,0.004424062233494761,0.9976450903775582
output_1,1,0.9999999994931694,2.3680577869945568e-09
output_0,0,0.0008031178647771187,0.9995360426254739
output_1,1,0.9954272880303818,0.002510366146999995
output_1,1,0.99999999997921,3.827929276652899e-11
output_1,1,0.9998430729254675,0.00012542953430593417
output_0,0,0.0010840974596522403,0.9973547356817264
output_1,1,0.9993128374801614,0.0010158133457509593
output_1,1,0.9977254603163238,0.0032794658990237943
output_1,1,0.9999992061885965,4.114118212489571e-07
output_1,1,0.9980777694722239,0.002771698554410681
output_1,1,0.9998433440643467,0.0001252093655419785
output_1,1,0.9967550017885513,0.00043317974739110593
output_1,1,0.9999379865522947,3.862265050386533e-05
output_0,0,0.000735770764103143,0.9982052454826421
output_0,0,0.00041968434995250385,0.999398516358011
output_0,0,2.8530297501456548e-05,0.9999377812824752
output_0,0,0.0010526843189871155,0.9990396698942547
output_0,0,0.017287998444700265,0.9834396652177165
output_0,0,0.0028863532090723258,0.9971049442474603
output_0,0,0.0016748297224042162,0.9991503168306618
output_0,0,3.8835525918320896e-08,0.9999998601721636
output_1,1,0.9997798734523454,0.0005732785722881966
output_1,1,0.9991340003931969,0.0005631804375449645
output_1,1,0.9996698616556423,7.943493503312359e-05
output_0,0,0.001420014586920325,0.9984968325749825
output_1,1,0.9996644179741525,8.103747649636777e-05
output_1,1,0.9997795523153162,0.0005740404429735904
output_1,1,0.9997663821319674,0.000442022319260279
output_0,0,0.0008146682690947152,0.9995958795521367
output_1,1,0.9992374448459878,0.0011299706349813805
output_0,0,0.00023195546002895004,0.999888148092305
output_0,0,0.0005952910501859285,0.9995083026223693
output_1,1,0.999752521485118,0.001046679780749165
output_1,1,0.998070052070012,0.0016154650426166027
output_1,1,0.9999882451230204,2.998230865300522e-06
output_0,0,0.003667482256638698,0.9971156477861339
output_1,1,0.9999485026530671,3.169114535887706e-05
output_1,1,0.9999765404466472,2.3161746538001597e-05
output_1,1,0.9964844760668966,0.0009879269768469606
output_0,0,2.5369316521526742e-05,0.9999441985276386
output_0,0,0.001196083363743238,0.9990946617376103
output_0,0,0.00032128923470353205,0.9988821663446482
output_0,0,0.0005170890112792014,0.9994542836760115
output_1,1,0.9974090798149001,0.0031221493529584123
output_0,0,0.0011925716509446078,0.9989151519586736
output_0,0,0.00048787408981738515,0.9994785900078759
output_1,1,0.9999943747387926,6.493167392092624e-06
output_0,0,0.004381213434683475,0.9964122174140371
output_0,0,0.0019208351615628786,0.9987667745197284
output_1,1,0.9996862181979346,0.0005955317553969072
output_1,1,0.999927155557368,0.0009820908802933527
output_1,1,0.9978023807701165,0.0018366653368394497
output_1,1,0.99499747541757,0.0057764652576707196
output_1,1,0.9979780658214642,0.0014963447829106035
output_0,0,0.00023470720285165663,0.9998869514153991
output_0,0,0.0034602481303913804,0.9975325217191442
output_0,0,0.0007878075332695443,0.9993532673012739
output_0,0,0.0001360519513944275,0.9994488381662161
output_1,1,0.9997556518570905,0.0010341294729351443
output_1,1,0.9999386176875152,0.00020579219703905437
output_1,1,0.9978650540193608,0.002596927107572384
output_1,1,0.9977098961619592,0.0033012215660355526
output_1,1,0.9991944422184923,0.0005250845087911625
output_0,0,6.652046329016332e-07,0.9999997160718956
output_0,0,0.000511064973464752,0.9995150074498222
output_1,1,0.9990258328343337,0.0007214671628897374
output_1,1,0.9985260919482116,0.0010966809482029817
output_1,1,0.9974350010092943,0.003090549415644925
output_0,0,0.0006854811121092851,0.9994409461556246
output_0,0,0.0014480607579229717,0.9984648095624041
output_0,0,0.0002181181009113083,0.9998945405038874
output_1,1,0.9998315550118728,0.00017163761540581304
output_0,0,0.0032686039865366502,0.9977077190747448
output_0,0,0.0006570370532788725,0.9995061831623958
output_1,1,0.9999343880288575,0.0008069638166603582
output_0,0,0.0016976211022595336,0.998912537100747
output_0,0,0.0010088187129121441,0.999235544036487
output_1,1,0.9977753009601837,0.0021632693236826425
output_0,0,0.0005250156683850471,0.9992166500702562
output_0,0,0.0024536882254740247,0.9983381126225291
output_0,0,0.0008294766073652441,0.9995217395829187
output_1,1,0.9979113355214488,0.003032846183807546
output_0,0,0.0004255139447159842,0.9996335115372434
output_1,1,0.9982192326042032,0.001851154066451184
output_0,0,0.0006613936683234359,0.9995027962702495
output_1,1,0.9989883203155151,0.0006273927698135571
output_0,0,0.0004299404326666749,0.9996296579338105
output_1,1,0.9999147897321409,0.0011432387562631632
output_1,1,0.9952712391266714,0.0025860664871286345
output_1,1,0.9999802517602743,8.207382565896427e-06
output_1,1,0.9999994668766115,2.7823937086757236e-07
output_1,1,0.9962078358021633,0.007298691614549121
output_1,1,0.9978772917541769,0.001577010330873868
output_0,0,0.001147226889179484,0.9989532560141517
output_1,1,0.9994587603817261,0.0004018913376375268
output_0,0,0.0018179125956232628,0.9984528711086755
output_1,1,0.9983469618187707,0.002328104118670543
output_0,0,0.0036117183968369477,0.9971642844851655
output_1,1,0.9949279730514347,0.005855884829812996
output_0,0,0.0006735217187225304,0.9994948620089562
output_1,1,0.9888491245185788,0.005541883856793004
output_0,0,0.0023057772899566413,0.9967383105136658
output_1,1,0.9999613520403154,0.00010880712556379283
output_0,0,0.0003542930116656414,0.9991037947601746
output_1,1,0.9999590185887344,0.00011445797823556106
output_0,0,0.0006600750300167049,0.9995031592757564
output_1,1,0.9999999999777542,4.0850588517877015e-11
output_1,1,0.9994536963959021,0.0004057430354877692
output_0,0,0.0006943273463815828,0.9994814193926191
output_0,0,0.0012198006233213553,0.9985371710060525
output_0,0,0.0007815384955632467,0.9996099931751885
output_0,0,0.0035644408192016426,0.9975832140472807
output_1,1,0.9961869643646775,0.002591760168109551
output_1,1,0.9983141407382606,0.0023527047169647807
output_1,1,0.999999882879558,1.167827211718477e-07
output_1,1,0.9969821910818393,0.0021734924509035913
output_1,1,0.9997228030150034,0.0005289024013731977
output_1,1,0.9997487491500328,0.0010618935863311314
output_1,1,0.9993408663615904,0.000974959122409729
output_1,1,0.998579010081537,0.0006631921492120917
output_1,1,0.9999814861032068,7.667822792683291e-06
output_1,1,0.9999893901320865,2.6819269517679088e-06
output_1,1,0.9999792031273835,8.628720261178729e-06
output_1,1,0.9999944762870139,6.349407392878686e-06
output_1,1,0.9997333250171505,0.00019917991304318453
output_0,0,7.599774602994004e-05,0.9998685435426982
output_1,1,0.9997405744600404,0.0004887325583096591
output_1,1,0.9991669621155936,0.0012338869807598063
output_0,0,1.8886651836927158e-07,0.9999996070478258
output_1,1,0.997671698491288,0.002819640250582655
output_0,0,0.0008225282621139957,0.9993283874405854
output_0,0,0.0015626366959533141,0.9983346667440884
output_1,1,0.9999324765029887,0.0008270359683520649
output_0,0,0.004544223345256223,0.9975711685246512
output_1,1,0.9999999999849187,6.595839720358278e-11
output_1,1,0.9976656014822799,0.00228516338235479
output_0,0,0.0005270264191385884,0.9994995404663641
output_1,1,0.9999999999832392,7.29406692685348e-11
output_1,1,0.999622736162981,9.015495477180143e-05
output_1,1,0.9961664755681028,0.0026050970035607825
output_0,0,0.0003593915982508155,0.9990943333850278
output_0,0,0.001575813523301705,0.9985799641614695
output_0,0,0.0004818088825934284,0.997556299450587
output_0,0,0.013960005004373489,0.9865268859775861
output_1,1,0.9999215528685694,0.0010428329958664545
output_1,1,0.9965849478806021,0.0022469356295990966
output_0,0,0.0007007781061208046,0.9993780322676368
output_1,1,0.9984501945706755,0.0052007835418999265
output_0,0,0.0005529846193973171,0.9991735590710383
output_0,0,9.26674152971725e-05,0.9999412301390004
output_1,1,0.9997847838947308,0.0005613203491150103
output_0,0,0.0008801202870129689,0.9978451935158854
output_1,1,0.9999759704913822,2.3681645704226964e-05
output_0,0,9.461368544003086e-05,0.9999399338654588
output_1,1,0.9999456708163621,0.00018064605942822777
output_0,0,0.00043650724019907194,0.9978009480655275
output_1,1,0.9979499758165437,0.001524880292910572
output_1,1,0.9999999995424722,2.1379116168711954e-09
output_1,1,0.9985205902983942,0.00207362813705049
output_1,1,0.9999975079334715,4.099737285875919e-06
output_1,1,0.9999758828856927,2.3763861758581364e-05
output_1,1,0.9999054231824238,0.00020017032088260112
output_1,1,0.9966067623898034,0.0004534529083683937
output_0,0,2.5386703965955702e-05,0.9999441723824379
output_1,1,0.9993073231401909,0.0010322662851831102
output_1,1,0.9983078968662048,0.0017689104705418148
output_0,0,0.000527731312063696,0.9994983450782883
output_1,1,0.9964241739415999,0.0004759031735555791
output_1,1,0.9992065175496225,0.00031672132362844924
output_0,0,0.003363532369478361,0.9975851831259559
output_0,0,0.005022794148230328,0.9939653883063821
output_1,1,0.9983911229423771,0.002254335290667483
output_0,0,0.0007228678593310202,0.9993598604860928
output_0,0,0.001075319013962553,0.9973821598483681
output_1,1,0.9986093397205228,0.0006471621507765799
output_0,0,0.0007013757967680981,0.9994229881983324
output_0,0,0.002239227254240189,0.9968281697440908
output_1,1,0.9978339886228517,0.0016111917537575317
output_1,1,0.9984000723880403,0.0022616004744212513
output_0,0,0.002411994713705954,0.9983589236575829
output_1,1,0.9967526033648175,0.002324019324189542
output_1,1,0.9997453709380872,0.0010757473579882906
output_0,0,0.00038795933960185066,0.9994424914636336
output_1,1,0.9999447742905586,3.424685820339007e-05
output_1,1,0.9940239928758707,0.0038237577572713703
output_1,1,0.9991541480804791,0.0003346661242109658
output_1,1,0.9978668601940219,0.0030568980714940795
output_0,0,0.000128567895196909,0.999477569460896
output_1,1,0.999980224897845,8.186728005312361e-06
output_1,1,0.9969977373538605,0.0021689914612218007
output_0,0,0.0007260521063631664,0.9993550323930163
output_1,1,0.9999999994992486,2.336324186147324e-09
output_0,0,0.0009505677735164964,0.997680124229178
output_0,0,0.0007233812499299804,0.9993572822600388
output_0,0,3.1930041704655524e-05,0.9999307839562515
output_1,1,0.9999994553867713,2.8473468084123635e-07
output_1,1,0.9966793504727887,0.0004401238654444064
output_1,1,0.9999445925164404,0.00018422060076875052
output_1,1,0.9964497455966506,0.0004759080619000121
output_0,0,7.877701692158358e-05,0.9999498553131846
output_0,0,0.007769771222320019,0.9936235698916931
output_1,1,0.9999992574267887,3.802400978046587e-07
output_0,0,0.005004493865988392,0.9939839421915764
output_1,1,0.9999224422289852,0.0010369454610433075
output_0,0,0.0007660578733946711,0.9996168943088034
output_0,0,0.0008128667927701792,0.9993375317097936
output_1,1,0.9999976337335933,3.895167009121131e-06
output_1,1,0.9999999995094382,2.2925211356174887e-09
output_0,0,0.0014871946606149625,0.9984313887090862
output_0,0,0.00892829382020976,0.9957812528128421
output_0,0,0.0008325965747339981,0.9979766068080403
output_1,1,0.9996950228371602,0.0005796064353147627
output_0,0,0.0007775802084653292,0.9998987791694172
output_1,1,0.9972940569225647,0.002731551506995618
output_0,0,0.014617322863033912,0.985954708505847
output_0,0,0.0007166654299498731,0.9994177965478311
output_0,0,0.0038922966918745585,0.9973786815666537
output_0,0,0.0005327206704078633,0.9992050343044424
output_0,0,0.0007787245515582833,0.9981028301414288
output_0,0,0.0001348700476616981,0.9994460250509009
output_0,0,0.008057843984073866,0.9933471411213314
output_1,1,0.9999978056562692,3.650727810489467e-06
output_1,1,0.9980009165913029,0.001484247043816713
output_0,0,0.008509675883557619,0.9929735148748026
output_0,0,0.0025679167405633337,0.9982418179509304
output_1,1,0.9999601683102076,0.00011192911907621465
output_0,0,0.00048314530457793,0.9994832998239516
output_1,1,0.99994811432458,0.00017529586748812412
output_0,0,1.760612496642796e-07,0.9999996373327315
output_1,1,0.9999459485372649,0.0001800742009258182
output_1,1,0.9979055749890207,0.00255052047118135
output_0,0,0.00376776006898978,0.997033681030038
output_1,1,0.9980330047781862,0.0028377080923861586
output_0,0,0.0007225691871963542,0.9993615586840793
output_1,1,0.9965598617537561,0.00045690842480803587
output_1,1,0.9977879629195678,0.00267855835174374
output_0,0,0.004062234090530935,0.9972707570695479
output_1,1,0.9998618284415847,0.00011045230042951225
output_1,1,0.9966852611696679,0.002367404880896622
output_0,0,7.154509365721968e-05,0.999876357604374
output_1,1,0.974088451469431,0.023244959101304658
output_0,0,5.927977202752887e-07,0.9999997464799969
output_1,1,0.9997745784992192,0.0005863082132384616
output_1,1,0.9996716643928749,0.00024530451374998614
output_1,1,0.9979839358187447,0.0029240129922026405
output_1,1,0.9999999999848785,6.615668965740254e-11
output_0,0,0.000906409282565647,0.9991762468462729
output_1,1,0.996822433650451,0.0020743572736244545
output_1,1,0.9999237305285354,0.0010294540590106288
output_0,0,0.0035446480552465444,0.9974726916129822
output_0,0,0.000710657764563771,0.9994227161608583
output_0,0,0.0010378535700607955,0.9992074860872284
output_1,1,0.9996655659046619,8.05280324328094e-05
output_0,0,0.0015871064990335645,0.9983188538984671
output_0,0,0.0022197026324320365,0.9950389770325616
output_0,0,0.003545059407886038,0.9972183121108756
output_0,0,0.002621843471739945,0.9973786353185897
output_1,1,0.9999550616915158,2.7518955399309165e-05
output_1,1,0.9999973815423928,4.310799700424005e-06
output_0,0,0.0014833746537887512,0.9984025059828716
output_0,0,0.0004991590321953234,0.9994665649913199
output_0,0,0.0003645007967896767,0.9990812097825478
output_0,0,3.862372198080376e-08,0.9999998621779386
output_0,0,0.0010560449117213548,0.9990366323272829
output_0,0,4.931683776310321e-05,0.9999606992595074
output_0,0,0.0007221242598647311,0.9993595057016957
output_0,0,0.0016011151925331578,0.9980467912126328
output_1,1,0.9999430876608593,0.00019171102843564472
output_0,0,0.0034423674000220064,0.9982996065971278
output_1,1,0.9986656827470282,0.0006261997791249561
output_1,1,0.9961976703294608,0.0025847175530748054
output_1,1,0.9999999999848219,6.593860557805269e-11
output_0,0,0.0005629637244716425,0.9994599640043635
output_1,1,0.996953172831626,0.0030717725732891
output_1,1,0.9976791666631858,0.0019270595138790206
output_0,0,0.0011239507403301209,0.9972737659571412
output_1,1,0.998532974491874,0.001097498058748256
output_1,1,0.9984382514265145,0.00032896567961902877
output_1,1,0.9996563507242233,8.142035261770639e-05
output_1,1,0.9991712214808344,0.0003285096438189284
output_1,1,0.9999152120063085,0.0011275046343730644
output_0,0,0.0009143830616822754,0.9998815994104434
output_1,1,0.9992544144788807,0.00048810810729444705
output_1,1,0.999917065999855,0.001101789087162715
output_1,1,0.9982593842100407,0.005825983102925002
output_0,0,0.001064108870251463,0.9990438226533019
output_1,1,0.9999977843600031,3.6626570317593737e-06
output_0,0,0.0036007046596912683,0.9971740075378686
output_1,1,0.9999881139737802,3.034755041377489e-06
output_0,0,0.0004872099320959423,0.9975339760113245
output_0,0,0.0018466166254176995,0.9984268876064898
output_1,1,0.9994438351860861,0.0004132574692295038
output_0,0,0.0013493068438824713,0.9987784311746112
output_0,0,0.0015009697714417959,0.9984183908403461
output_0,0,0.00042622753543141036,0.9996328674304854
output_1,1,0.9996859821082629,0.00023392328772372451
output_1,1,0.9999895180086852,2.6407225031475082e-06
output_0,0,8.118637953746877e-05,0.999948241647271
output_0,0,0.0021014585156569785,0.9952592037039598
output_1,1,0.9984076605609877,0.0003351813884672021
output_0,0,0.000771541454351172,0.9981175779421092
output_1,1,0.9980153169301765,0.0014784513590406724
output_1,1,0.9999333407968678,0.0008208788713529478
output_1,1,0.9985245203400311,0.0010939879226022906
output_1,1,0.9996517978859728,8.255224516475183e-05
output_1,1,0.9963944750130309,0.0024533262901527218
output_1,1,0.9999999999834488,7.207178853209784e-11
output_0,0,0.00149087220164466,0.9986579257195745
output_1,1,0.9976800735879567,0.0028135784913478107
output_1,1,0.9962962886560618,0.002521912461562932
output_1,1,0.9963917686376761,0.002454472729689368
output_0,0,0.000751507552474057,0.9981595221830502
output_1,1,0.9983286696415312,0.005601265558006805
output_0,0,0.0007247160198619811,0.9993578653086861
output_0,0,0.0003842347747183061,0.999040007831788
output_1,1,0.9999999999830713,7.391503775928059e-11
output_1,1,0.9978357828145142,0.002624655243179339
output_1,1,0.9976529585161469,0.002838354745515436
output_0,0,0.003809369215640174,0.99743228295537
output_1,1,0.9998229084687067,0.00018051266986480937
output_1,1,0.9989784736915961,0.0007558672285817775
output_0,0,0.008385453541891075,0.993088381821483
output_1,1,0.999999878996358,1.208126607182406e-07
output_0,0,0.0004780667625172939,0.9994912809419741
output_1,1,0.9965027958036663,0.000468148860440472
output_1,1,0.9996206247724326,9.097099919001292e-05
output_0,0,1.7620411306358273e-07,0.9999996369157024
output_0,0,0.004419468259591975,0.9963903053884905
output_1,1,0.9999999999783604,3.981419602588386e-11
output_1,1,0.9996233722238244,9.016702316739386e-05
output_1,1,0.9999526905972232,2.9048713688599528e-05
output_1,1,0.9997968149938943,0.00020977496523243657
output_1,1,0.9977077653788882,0.0022403333328883195
output_1,1,0.9999998830062756,1.1656018757528331e-07
output_0,0,0.00223120147243103,0.9968031390052886
output_1,1,0.999988447475767,2.937320189503744e-06
output_0,0,0.0023649508113823153,0.9985364105355532
output_0,0,0.001971662457895009,0.9987343624081285
output_1,1,0.998413949579348,0.005321538398742438
output_1,1,0.999980149995659,8.313985531872263e-06
output_1,1,0.9996189665879222,9.089655712631389e-05
output_1,1,0.9999766687560572,2.297849177083862e-05
output_1,1,0.9990895758972548,0.0006776011559964252
output_1,1,0.9987834635274174,0.0005700146484799936
output_1,1,0.9990257271130151,0.0007224225532918258
output_1,1,0.9999999994602473,2.5067388022598248e-09
output_1,1,0.9999999999848881,6.587997900591603e-11
output_0,0,6.003866565511796e-07,0.9999997433989375
output_1,1,0.9968204681734065,0.003186205439118703
output_1,1,0.9999942383946061,6.6332944475561995e-06
output_1,1,0.9996982040648233,0.00022575005640181043
output_1,1,0.9999775196095562,2.226821861028963e-05
output_1,1,0.999761240284209,0.0010159823894866043
output_1,1,0.9999757741581548,2.3806132719279403e-05
output_0,0,0.002835273047909059,0.9971524037044381
output_0,0,0.0016343542808246784,0.9980060862780039
output_0,0,2.6348648936247585e-05,0.9999421587063415
output_1,1,0.9983980068318283,0.005363877486227113
output_0,0,0.003440478603978091,0.9975379634377572
output_1,1,0.9985021217740784,0.0011180133953618589
output_1,1,0.9984272929785668,0.0003313895943042945
output_0,0,0.0024816171314063816,0.9983067086869514
output_0,0,0.00035268452554330064,0.9987759070566903
output_1,1,0.996817782618905,0.0027059523480102653
output_1,1,0.9999976539106884,3.865399458020235e-06
output_0,0,0.0034652073051892334,0.9982882586997626
output_1,1,0.9999596201949248,0.00011299499745982529
output_1,1,0.9987755865239211,0.0005737302888131005
output_1,1,0.9970384679124177,0.002520355739353426
output_1,1,0.9997571403954328,0.000458701034735487
output_1,1,0.9999170243529284,0.0011035676896883225
output_0,0,0.0016987811763664133,0.9979362454927357
output_0,0,0.0007844556717813887,0.9998980421037398
output_0,0,0.00036009608083160136,0.9987512501895975
output_1,1,0.9997410123835332,0.001097476623210967
output_1,1,0.9991256714978275,0.0005743533305058777
output_0,0,0.0018832498035176233,0.998790444217642
output_1,1,0.9999999999832621,7.285797596671105e-11
output_0,0,0.0007808757896526252,0.9996102235061123
output_0,0,0.0002202419632139825,0.9998944346381541
output_0,0,0.000668670929534846,0.999406259711872
output_0,0,0.0010362044056563102,0.9992061210533677
